1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,1
1,1,1,1,1,19,19,19,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,1,1,1,1
1,1,1,1,1,19,19,19,19,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,3,13,0,1,1,1,1
1,1,1,1,1,19,19,1,1,1,1,1,1,1,1,13,13,1,1,1,1,1,1,1,0,0,13,0,1,1,1,1
1,1,19,19,19,19,19,19,1,4,5,7,6,1,0,13,13,1,32,28,0,30,29,1,0,0,13,0,1,1,1,1
1,1,1,10,19,19,19,19,1,4,4,4,4,1,17,13,13,1,27,14,14,14,0,1,17,17,13,0,1,1,1,1
1,1,1,19,19,19,19,19,1,8,4,8,4,1,0,13,13,1,0,3,14,14,0,1,0,0,13,0,1,1,1,1
1,1,1,1,19,19,19,19,1,4,4,4,4,1,0,13,13,1,0,14,14,14,0,1,0,0,13,0,1,1,1,1
1,1,1,1,19,19,19,19,1,1,1,1,0,1,0,13,13,1,0,14,14,14,0,1,0,3,13,0,1,1,1,1
1,1,1,1,1,10,19,19,1,0,0,0,0,0,3,13,13,0,0,0,0,17,0,1,0,0,13,0,1,1,1,1
1,1,1,1,1,19,19,19,1,0,0,17,0,0,0,13,13,1,1,1,1,1,1,1,0,0,13,0,1,1,1,1
1,1,1,1,1,1,19,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,1,1,1,1
1,1,1,1,1,1,1,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,1,1,1,1
1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,13,13,0,0,0,0,0,0,1,0,0,13,0,1,1,1,1
1,1,1,1,1,1,1,19,1,32,0,0,17,0,0,13,13,0,17,0,0,3,0,1,0,0,13,17,1,1,1,1
1,1,1,1,1,10,19,19,1,27,13,13,13,0,1,13,13,0,0,0,0,0,0,1,0,0,13,0,1,1,1,1
1,1,1,1,19,19,19,19,1,0,13,13,13,0,1,13,13,0,3,0,17,0,0,1,0,0,13,0,1,1,1,1
1,1,1,10,19,19,19,19,1,0,13,13,3,0,1,13,13,0,0,0,0,17,0,1,0,17,13,0,1,1,1,1
1,1,19,19,19,19,19,19,1,0,0,0,30,29,1,13,13,0,0,0,0,0,22,1,0,0,13,0,1,1,1,1
1,1,1,1,1,19,19,1,1,1,1,1,1,1,1,13,13,1,1,1,1,1,1,1,1,1,13,0,1,1,1,1
1,0,0,19,19,19,19,19,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,25,31,1
1,0,17,0,19,19,19,0,0,9,19,9,19,9,19,19,19,9,19,9,9,9,19,19,19,9,9,9,9,9,26,1
1,0,3,0,0,0,0,0,1,9,19,9,19,9,19,9,9,9,19,9,9,9,19,19,19,9,9,9,9,9,9,1
1,0,0,0,17,0,0,0,1,9,19,19,19,9,19,19,9,9,19,9,9,9,19,19,19,9,9,9,9,9,9,1
1,0,0,0,0,0,0,3,1,9,19,9,19,9,19,9,9,9,19,9,9,9,19,9,9,9,9,9,9,9,9,1
1,0,17,0,3,17,0,0,1,9,19,9,19,9,19,19,19,9,19,19,19,9,19,9,9,9,9,30,29,9,26,1
1,0,0,0,24,0,0,22,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,30,29,25,31,1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
