1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,19,9,19,9,19,19,19,9,19,9,9,9,19,19,19,9,19,9,19,9,19,19,19,9,9,9,9,9,25,31,1
1,19,9,19,9,19,9,9,9,19,9,9,9,19,9,19,9,19,9,19,9,19,9,9,9,9,9,9,15,15,15,1
1,19,19,19,9,19,19,9,9,19,9,9,9,19,19,19,9,19,9,19,9,9,19,9,9,9,9,9,15,30,29,1
1,19,9,19,9,19,9,9,9,19,9,9,9,19,9,9,9,19,9,19,9,9,9,19,9,9,9,9,15,30,29,1
1,19,9,19,9,19,19,19,9,19,19,19,9,19,9,9,9,19,19,19,9,19,19,19,9,9,9,9,15,15,15,1
1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3,13,1
1,13,13,13,13,13,13,13,13,13,13,3,13,13,13,13,13,13,13,13,13,13,13,13,22,21,13,13,13,13,13,1
1,13,13,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,13,13,1
1,13,13,1,0,3,0,17,0,0,0,0,13,14,13,14,13,14,13,14,13,1,20,0,17,0,3,0,1,13,13,1
1,13,3,1,0,0,0,0,3,0,0,0,14,13,14,22,21,13,14,13,14,1,0,0,0,0,0,0,1,13,13,1
1,13,13,1,14,14,14,3,0,0,17,1,13,14,13,23,20,14,13,14,13,0,17,0,3,0,0,0,1,13,13,1
1,13,13,1,30,29,14,0,0,0,0,1,14,13,14,13,14,13,14,13,14,0,0,0,0,0,0,17,0,13,13,1
1,13,13,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1
1,13,13,1,30,29,14,27,32,0,0,1,7,6,4,4,4,4,4,4,4,3,0,28,32,0,0,0,0,13,13,1
1,13,13,1,14,14,14,0,17,0,3,1,4,8,4,8,4,4,4,4,4,0,0,0,27,0,0,0,1,13,13,1
1,13,13,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,1,14,14,14,0,0,3,1,13,13,1
1,13,13,1,0,3,0,0,14,14,14,1,4,4,8,4,4,4,4,4,4,1,30,29,14,0,0,0,1,3,13,1
1,13,13,1,0,17,0,0,14,30,29,1,4,4,4,4,4,4,8,4,8,1,30,29,14,0,0,0,1,13,13,1
1,13,13,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,13,13,1
1,13,3,13,13,13,13,13,13,13,13,13,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1
1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3,13,13,13,13,13,1
1,0,0,13,13,13,0,0,1,0,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,13,3,13,0,17,1,9,9,9,9,9,9,19,19,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,17,13,13,13,0,0,1,9,9,9,9,9,9,19,19,19,10,10,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,13,13,13,17,17,1,9,9,9,9,9,9,19,19,19,19,10,10,1,1,1,1,1,1,1,1,1,1,1
1,0,0,13,13,13,0,0,1,9,9,9,9,9,19,19,19,19,19,10,10,1,1,1,1,1,1,1,1,1,1,1
1,0,0,13,13,13,0,0,1,9,9,9,9,19,19,19,19,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1
1,21,0,13,13,13,3,3,1,9,9,9,9,9,19,19,19,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
